USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
028450,99999,201705110900,007,11,16,***,BKN,*,*,*,14.4,85,**,**,**,**,**,**,**,8,31,17,1011.0,*****,985.8,***,***,*****,*****,*****,*****,26
028450,99999,201705110920,020,14,***,49,***,*,*,*,6.2,16,**,**,**,**,**,**,**,*,30,16,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705110950,030,13,***,52,***,*,*,*,6.2,85,**,**,**,**,**,**,**,*,30,16,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111000,023,13,18,***,***,*,*,*,25.2,**,**,**,**,00,**,**,**,*,31,16,1011.1,*****,985.9,***,***,*****,*****,*****,*****,26
028450,99999,201705111020,030,11,***,50,***,*,*,*,6.2,85,**,**,**,**,**,**,**,*,30,18,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111050,020,13,***,45,***,*,*,*,6.2,85,**,**,**,**,**,**,**,*,30,18,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111100,013,8,12,***,***,*,*,*,28.0,**,**,**,**,00,**,**,**,*,32,17,1010.9,*****,985.8,***,***,*****,*****,*****,*****,26
028450,99999,201705111120,020,10,***,43,***,*,*,*,6.2,85,**,**,**,**,**,**,**,*,32,16,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111150,360,13,***,50,***,*,*,*,6.2,85,**,**,**,**,**,**,**,*,32,19,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111200,020,9,14,***,BKN,*,*,*,25.0,26,**,**,**,**,**,**,**,8,32,15,1010.8,*****,985.7,***,***,*****,*****,*****,*****,26
028450,99999,201705111220,040,11,***,50,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,32,18,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111250,360,10,***,39,***,*,*,*,6.2,**,**,**,**,85,**,**,**,*,32,16,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111300,359,5,***,***,***,*,*,*,29.9,**,**,**,**,21,**,**,**,*,33,17,1010.7,*****,985.7,***,***,*****,*****,*****,*****,26
028450,99999,201705111320,010,9,***,55,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,32,18,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111350,360,10,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,34,16,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111400,351,6,***,***,***,*,*,*,25.3,**,**,**,**,00,**,**,**,*,34,17,1010.7,*****,985.7,***,***,*****,*****,*****,*****,26
028450,99999,201705111420,010,11,***,***,***,*,*,*,6.2,**,**,**,**,41,**,**,**,*,32,16,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111450,360,9,***,60,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,34,18,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111500,345,7,13,***,***,*,*,*,24.6,**,**,**,**,00,**,**,**,8,34,19,1010.7,*****,985.7,***,***,*****,*****,*****,*****,26
028450,99999,201705111520,360,9,***,60,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,34,16,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111550,010,9,***,50,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,34,18,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111600,009,6,***,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,*,34,16,1010.5,*****,985.6,***,***,*****,*****,*****,*****,26
028450,99999,201705111620,360,10,***,65,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,34,16,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111650,030,13,***,60,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,32,19,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111700,002,7,***,***,***,*,*,*,23.6,**,**,**,**,00,**,**,**,*,33,20,1010.6,*****,985.5,***,***,*****,*****,*****,*****,26
028450,99999,201705111720,360,8,***,65,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,32,19,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111750,350,7,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,32,19,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111800,332,4,***,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,8,33,19,1010.6,*****,985.6,35,27,*****,*****,*****,*****,26
028450,99999,201705111820,010,10,***,50,***,*,*,*,6.2,**,**,**,**,40,**,**,**,*,32,23,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111850,350,8,***,49,***,*,*,*,6.2,**,**,**,**,85,**,**,**,*,30,23,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111900,333,5,***,***,***,*,*,*,31.2,**,**,**,**,24,**,**,**,*,32,22,1010.9,*****,985.8,***,***,*****,*****,*****,*****,26
028450,99999,201705111920,340,6,***,65,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,30,23,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705111950,340,6,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,30,21,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705112000,329,5,***,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,*,31,22,1011.2,*****,986.0,***,***,*****,*****,*****,*****,26
028450,99999,201705112020,340,8,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,28,21,******,29.80,******,***,***,*****,*****,*****,*****,**
028450,99999,201705112050,330,8,***,60,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,28,23,******,29.83,******,***,***,*****,*****,*****,*****,**
028450,99999,201705112100,319,6,***,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,8,29,22,1011.5,*****,986.2,***,***,*****,*****,*****,*****,26
028450,99999,201705112120,340,8,***,60,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,28,21,******,29.83,******,***,***,*****,*****,*****,*****,**
028450,99999,201705112150,350,8,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,28,19,******,29.83,******,***,***,*****,*****,*****,*****,**
028450,99999,201705112200,332,5,***,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,*,28,19,1011.8,*****,986.5,***,***,*****,*****,*****,*****,26
028450,99999,201705112220,340,7,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,27,19,******,29.83,******,***,***,*****,*****,*****,*****,**
028450,99999,201705112250,340,7,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,27,19,******,29.83,******,***,***,*****,*****,*****,*****,**
028450,99999,201705112300,321,6,***,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,*,27,19,1012.1,*****,986.7,***,***,*****,*****,*****,*****,26
028450,99999,201705112320,340,7,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,25,18,******,29.83,******,***,***,*****,*****,*****,*****,**
028450,99999,201705112350,330,8,***,46,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,25,18,******,29.83,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120000,318,6,***,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,8,26,18,1012.3,*****,986.9,***,***,*****,*****,*****,*****,26
028450,99999,201705120020,330,8,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,25,18,******,29.83,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120050,340,9,***,49,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,25,18,******,29.83,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120100,327,5,***,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,*,26,18,1012.4,*****,987.0,***,***,*****,*****,*****,*****,26
028450,99999,201705120120,330,8,***,49,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,25,18,******,29.83,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120150,330,8,***,49,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,25,18,******,29.83,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120200,315,6,***,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,*,26,18,1012.5,*****,987.1,***,***,*****,*****,*****,*****,26
028450,99999,201705120220,330,8,***,45,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,25,18,******,29.85,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120250,330,7,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,27,19,******,29.83,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120300,320,6,***,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,0,27,19,1012.6,*****,987.2,***,***,*****,*****,*****,*****,26
028450,99999,201705120320,340,8,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,27,19,******,29.85,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120350,350,9,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,27,19,******,29.85,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120400,338,7,13,***,***,*,*,*,28.4,**,**,**,**,00,**,**,**,*,27,20,1012.7,*****,987.3,***,***,*****,*****,*****,*****,26
028450,99999,201705120420,350,10,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,27,19,******,29.85,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120450,360,10,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,28,19,******,29.85,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120500,342,6,11,***,***,*,*,*,29.7,**,**,**,**,00,**,**,**,*,30,20,1012.8,*****,987.5,***,***,*****,*****,*****,*****,26
028450,99999,201705120520,010,10,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,30,19,******,29.85,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120550,320,10,***,43,***,*,*,*,6.2,85,**,**,**,**,**,**,**,*,30,21,******,29.85,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120600,329,8,13,***,BKN,*,*,*,18.8,85,**,**,**,**,**,**,**,8,29,19,1013.1,*****,987.8,33,26,*****,*****,*****,*****,26
028450,99999,201705120620,340,10,***,27,***,*,*,*,6.2,85,**,**,**,**,**,**,**,*,28,19,******,29.85,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120650,340,11,***,30,***,*,*,*,6.2,85,**,**,**,**,**,**,**,*,30,19,******,29.85,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120700,325,10,17,***,***,*,*,*,9.4,**,**,**,**,85,**,**,**,*,32,20,1013.2,*****,988.0,***,***,*****,*****,*****,*****,26
028450,99999,201705120720,330,11,***,45,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,30,19,******,29.88,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120750,360,14,***,48,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,30,19,******,29.88,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120800,315,11,17,***,***,*,*,*,23.1,**,**,**,**,22,**,**,**,*,33,19,1013.4,*****,988.3,***,***,*****,*****,*****,*****,26
028450,99999,201705120820,350,15,***,47,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,32,19,******,29.88,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120850,350,13,***,32,***,*,*,*,6.2,16,**,**,**,**,**,**,**,*,32,18,******,29.88,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120900,325,11,17,***,BKN,*,*,*,25.0,85,**,**,**,**,**,**,**,8,33,21,1013.6,*****,988.5,***,***,*****,*****,*****,*****,26
028450,99999,201705120920,340,9,***,50,***,*,*,*,6.2,85,**,**,**,**,**,**,**,*,32,19,******,29.88,******,***,***,*****,*****,*****,*****,**
028450,99999,201705120950,330,10,***,52,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,32,19,******,29.88,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121000,318,9,15,***,***,*,*,*,27.6,**,**,**,**,00,**,**,**,*,35,17,1013.5,*****,988.5,***,***,*****,*****,*****,*****,26
028450,99999,201705121020,330,11,***,46,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,34,18,******,29.88,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121050,330,13,***,50,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,34,19,******,29.88,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121100,318,11,19,***,***,*,*,*,26.9,**,**,**,**,00,**,**,**,*,35,18,1013.8,*****,988.7,***,***,*****,*****,*****,*****,26
028450,99999,201705121120,320,11,***,57,***,*,*,*,6.2,85,**,**,**,**,**,**,**,*,34,19,******,29.88,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121150,340,11,***,60,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,34,21,******,29.88,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121200,320,14,19,***,BKN,*,*,*,31.2,14,**,**,**,**,**,**,**,8,36,18,1013.8,*****,988.8,***,***,*****,*****,*****,*****,26
028450,99999,201705121220,340,11,***,60,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,36,19,******,29.88,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121250,330,14,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,36,18,******,29.88,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121300,318,11,17,***,***,*,*,*,29.3,**,**,**,**,00,**,**,**,*,37,17,1013.8,*****,988.9,***,***,*****,*****,*****,*****,26
028450,99999,201705121320,320,11,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,36,16,******,29.88,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121350,340,11,***,50,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,36,19,******,29.91,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121400,311,9,14,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,*,37,18,1014.0,*****,989.1,***,***,*****,*****,*****,*****,26
028450,99999,201705121420,990,11,***,60,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,36,19,******,29.91,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121450,990,9,***,60,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,36,19,******,29.91,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121500,309,9,15,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,0,37,18,1014.1,*****,989.2,***,***,*****,*****,*****,*****,25
028450,99999,201705121520,300,10,***,60,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,36,19,******,29.91,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121550,350,11,***,47,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,36,19,******,29.91,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121600,297,9,14,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,*,36,20,1014.4,*****,989.5,***,***,*****,*****,*****,*****,25
028450,99999,201705121620,990,10,***,47,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,36,21,******,29.91,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121650,320,10,***,70,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,36,21,******,29.91,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121700,294,11,16,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,*,36,21,1014.6,*****,989.6,***,***,*****,*****,*****,*****,25
028450,99999,201705121720,310,8,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,36,21,******,29.91,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121750,330,7,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,34,23,******,29.91,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121800,320,6,12,***,***,*,*,*,31.2,**,**,**,**,80,**,**,**,8,35,22,1014.8,*****,989.8,38,29,*****,*****,*****,*****,25
028450,99999,201705121820,320,7,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,34,21,******,29.91,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121850,350,9,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,34,23,******,29.94,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121900,348,6,***,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,*,34,23,1015.4,*****,990.3,***,***,*****,*****,*****,*****,25
028450,99999,201705121920,360,10,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,32,23,******,29.94,******,***,***,*****,*****,*****,*****,**
028450,99999,201705121950,340,7,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,32,23,******,29.94,******,***,***,*****,*****,*****,*****,**
028450,99999,201705122000,309,7,11,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,*,32,23,1015.9,*****,990.7,***,***,*****,*****,*****,*****,25
028450,99999,201705122020,330,7,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,30,25,******,29.94,******,***,***,*****,*****,*****,*****,**
028450,99999,201705122050,320,6,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,28,25,******,29.94,******,***,***,*****,*****,*****,*****,**
028450,99999,201705122100,298,6,***,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,8,30,24,1016.3,*****,991.0,***,***,*****,*****,*****,*****,25
028450,99999,201705122120,330,7,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,28,25,******,29.97,******,***,***,*****,*****,*****,*****,**
028450,99999,201705122150,340,8,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,30,23,******,29.97,******,***,***,*****,*****,*****,*****,**
028450,99999,201705122200,313,8,***,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,*,30,23,1016.5,*****,991.1,***,***,*****,*****,*****,*****,25
028450,99999,201705122220,340,9,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,30,23,******,29.97,******,***,***,*****,*****,*****,*****,**
028450,99999,201705122250,340,10,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,28,23,******,29.97,******,***,***,*****,*****,*****,*****,**
028450,99999,201705122300,319,9,13,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,*,29,23,1016.6,*****,991.2,***,***,*****,*****,*****,*****,25
028450,99999,201705122320,340,10,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,28,23,******,29.97,******,***,***,*****,*****,*****,*****,**
028450,99999,201705122350,340,8,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,28,23,******,29.97,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130000,321,7,***,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,8,28,22,1016.9,*****,991.5,***,***,*****,*****,*****,*****,25
028450,99999,201705130020,330,8,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,27,23,******,29.97,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130050,330,9,***,***,***,*,*,*,****,**,**,**,**,**,**,**,**,*,27,23,******,29.97,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130100,312,9,12,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,*,27,22,1017.4,*****,991.9,***,***,*****,*****,*****,*****,25
028450,99999,201705130120,330,9,***,45,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,27,21,******,29.97,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130150,330,9,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,27,21,******,30.00,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130200,315,9,13,***,***,*,*,*,30.7,**,**,**,**,00,**,**,**,*,27,22,1017.7,*****,992.2,***,***,*****,*****,*****,*****,25
028450,99999,201705130220,330,9,***,***,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,27,23,******,30.00,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130250,330,9,***,50,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,27,23,******,30.00,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130300,322,9,14,***,***,*,*,*,31.2,**,**,**,**,00,**,**,**,0,28,23,1017.9,*****,992.5,***,***,*****,*****,*****,*****,25
028450,99999,201705130320,330,8,***,50,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,27,23,******,30.00,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130350,330,6,***,50,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,28,23,******,30.00,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130400,309,7,***,***,***,*,*,*,27.7,**,**,**,**,00,**,**,**,*,29,23,1018.2,*****,992.8,***,***,*****,*****,*****,*****,25
028450,99999,201705130420,330,7,***,50,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,28,23,******,30.00,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130450,350,8,***,55,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,28,23,******,30.03,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130500,331,7,***,***,***,*,*,*,20.9,**,**,**,**,85,**,**,**,*,30,24,1018.5,*****,993.1,***,***,*****,*****,*****,*****,25
028450,99999,201705130520,340,9,***,***,***,*,*,*,6.2,**,**,**,**,41,**,**,**,*,30,23,******,30.03,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130550,990,7,***,50,***,*,*,*,6.2,**,**,**,**,85,**,**,**,*,30,23,******,30.03,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130600,312,7,12,***,***,*,*,*,28.3,**,**,**,**,24,**,**,**,8,32,24,1018.9,*****,993.6,35,27,*****,*****,*****,*****,25
028450,99999,201705130620,020,6,***,42,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,32,23,******,30.03,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130650,360,8,***,***,***,*,*,*,6.2,**,**,**,**,41,**,**,**,*,30,23,******,30.03,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130700,001,7,***,***,***,*,*,*,2.2,**,**,**,**,67,**,**,**,*,31,26,1019.4,*****,994.0,***,***,*****,*****,*****,*****,25
028450,99999,201705130720,350,7,***,26,***,*,*,*,6.2,**,**,**,**,85,**,**,**,*,32,25,******,30.06,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130750,020,10,***,24,***,*,*,*,2.4,**,**,**,**,85,**,**,**,*,30,27,******,30.06,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130800,028,4,***,***,***,*,*,*,20.7,**,**,**,**,24,**,**,**,*,31,26,1019.9,*****,994.6,***,***,*****,*****,*****,*****,25
028450,99999,201705130820,990,5,***,50,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,32,23,******,30.06,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130850,010,9,***,31,***,*,*,*,5.6,**,**,**,**,85,**,**,**,*,30,23,******,30.09,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130900,014,4,***,***,***,*,*,*,25.3,**,**,**,**,81,**,**,**,8,32,23,1020.3,*****,995.0,***,***,*****,*****,*****,*****,25
028450,99999,201705130920,350,8,***,50,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,32,18,******,30.09,******,***,***,*****,*****,*****,*****,**
028450,99999,201705130950,020,6,***,55,***,*,*,*,6.2,**,**,**,**,**,**,**,**,*,34,19,******,30.09,******,***,***,*****,*****,*****,*****,**
